genome_id	group_id	model_id
GCF_001598395.1	set5IT069	GCF_001598395.1.gf.set5IT069.RAST1.mdl
GCF_001598395.1	set5IT072	GCF_001598395.1.gf.set5IT072.RAST1.mdl
GCF_001598395.1	set3IT069	GCF_001598395.1.gf.set3IT069.RAST1.mdl
GCF_001598395.1	set3IT068	GCF_001598395.1.gf.set3IT068.RAST1.mdl
GCF_001598395.1	set3IT067	GCF_001598395.1.gf.set3IT067.RAST1.mdl
GCF_001598395.1	set3IT065	GCF_001598395.1.gf.set3IT065.RAST1.mdl
GCF_001598395.1	set3IT064	GCF_001598395.1.gf.set3IT064.RAST1.mdl
GCF_001598395.1	set3IT063	GCF_001598395.1.gf.set3IT063.RAST1.mdl
GCF_001598395.1	set3IT062	GCF_001598395.1.gf.set3IT062.RAST1.mdl
GCF_001598395.1	set3IT061	GCF_001598395.1.gf.set3IT061.RAST1.mdl
GCF_001598395.1	set5IT066	GCF_001598395.1.gf.set5IT066.RAST1.mdl
GCF_001598395.1	set5IT062	GCF_001598395.1.gf.set5IT062.RAST1.mdl
GCF_001598395.1	set5IT065	GCF_001598395.1.gf.set5IT065.RAST1.mdl
GCF_001598395.1	set5IT063	GCF_001598395.1.gf.set5IT063.RAST1.mdl
GCF_001598395.1	set5IT067	GCF_001598395.1.gf.set5IT067.RAST1.mdl
GCF_001598395.1	set3IT070	GCF_001598395.1.gf.set3IT070.RAST1.mdl
GCF_001598395.1	set3IT071	GCF_001598395.1.gf.set3IT071.RAST1.mdl
GCF_001598395.1	set3IT072	GCF_001598395.1.gf.set3IT072.RAST1.mdl
GCF_001598395.1	set3IT073	GCF_001598395.1.gf.set3IT073.RAST1.mdl
GCF_001598395.1	set3IT074	GCF_001598395.1.gf.set3IT074.RAST1.mdl
GCF_001598395.1	set3IT075	GCF_001598395.1.gf.set3IT075.RAST1.mdl
GCF_001598395.1	set3IT076	GCF_001598395.1.gf.set3IT076.RAST1.mdl
GCF_001598395.1	set3IT077	GCF_001598395.1.gf.set3IT077.RAST1.mdl
GCF_001598395.1	set3IT078	GCF_001598395.1.gf.set3IT078.RAST1.mdl
GCF_001598395.1	set5IT071	GCF_001598395.1.gf.set5IT071.RAST1.mdl
GCF_001598395.1	set3IT085	GCF_001598395.1.gf.set3IT085.RAST1.mdl
GCF_001598395.1	set3IT084	GCF_001598395.1.gf.set3IT084.RAST1.mdl
GCF_001598395.1	set3IT081	GCF_001598395.1.gf.set3IT081.RAST1.mdl
GCF_001598395.1	set3IT080	GCF_001598395.1.gf.set3IT080.RAST1.mdl
GCF_001598395.1	set3IT083	GCF_001598395.1.gf.set3IT083.RAST1.mdl
GCF_001598395.1	set3IT082	GCF_001598395.1.gf.set3IT082.RAST1.mdl
GCF_001440325.1	set3IT070	GCF_001440325.1.gf.set3IT070.RAST1.mdl
GCF_001440325.1	set3IT068	GCF_001440325.1.gf.set3IT068.RAST1.mdl
GCF_001440325.1	set1IT018	GCF_001440325.1.gf.set1IT018.RAST1.mdl
GCF_001440325.1	set1IT019	GCF_001440325.1.gf.set1IT019.RAST1.mdl
GCF_001440325.1	set3IT069	GCF_001440325.1.gf.set3IT069.RAST1.mdl
GCF_001440325.1	set3IT093	GCF_001440325.1.gf.set3IT093.RAST1.mdl
GCF_001440325.1	set2IT073	GCF_001440325.1.gf.set2IT073.RAST1.mdl
GCF_001440325.1	set1IT011	GCF_001440325.1.gf.set1IT011.RAST1.mdl
GCF_001440325.1	set1IT012	GCF_001440325.1.gf.set1IT012.RAST1.mdl
GCF_001440325.1	set1IT013	GCF_001440325.1.gf.set1IT013.RAST1.mdl
GCF_001440325.1	set1IT014	GCF_001440325.1.gf.set1IT014.RAST1.mdl
GCF_001440325.1	set2IT076	GCF_001440325.1.gf.set2IT076.RAST1.mdl
GCF_001440325.1	set2IT075	GCF_001440325.1.gf.set2IT075.RAST1.mdl
GCF_001440325.1	set1IT017	GCF_001440325.1.gf.set1IT017.RAST1.mdl
GCF_001440325.1	set2IT055	GCF_001440325.1.gf.set2IT055.RAST1.mdl
GCF_001440325.1	set2IT054	GCF_001440325.1.gf.set2IT054.RAST1.mdl
GCF_001440325.1	set1IT030	GCF_001440325.1.gf.set1IT030.RAST1.mdl
GCF_001440325.1	set2IT070	GCF_001440325.1.gf.set2IT070.RAST1.mdl
GCF_001440325.1	set2IT051	GCF_001440325.1.gf.set2IT051.RAST1.mdl
GCF_001440325.1	set2IT050	GCF_001440325.1.gf.set2IT050.RAST1.mdl
GCF_001440325.1	set2IT053	GCF_001440325.1.gf.set2IT053.RAST1.mdl
GCF_001440325.1	set2IT052	GCF_001440325.1.gf.set2IT052.RAST1.mdl
GCF_001440325.1	set2IT077	GCF_001440325.1.gf.set2IT077.RAST1.mdl
GCF_001440325.1	set2IT058	GCF_001440325.1.gf.set2IT058.RAST1.mdl
GCF_001440325.1	set1IT015	GCF_001440325.1.gf.set1IT015.RAST1.mdl
GCF_001440325.1	set1IT016	GCF_001440325.1.gf.set1IT016.RAST1.mdl
GCF_001440325.1	set3IT067	GCF_001440325.1.gf.set3IT067.RAST1.mdl
GCF_001440325.1	set3IT094	GCF_001440325.1.gf.set3IT094.RAST1.mdl
GCF_001440325.1	set2IT074	GCF_001440325.1.gf.set2IT074.RAST1.mdl
GCF_001440325.1	set3IT092	GCF_001440325.1.gf.set3IT092.RAST1.mdl
GCF_001440325.1	set1IT003	GCF_001440325.1.gf.set1IT003.RAST1.mdl
GCF_001440325.1	set3IT090	GCF_001440325.1.gf.set3IT090.RAST1.mdl
GCF_001440325.1	set3IT091	GCF_001440325.1.gf.set3IT091.RAST1.mdl
GCF_001440325.1	set1IT021	GCF_001440325.1.gf.set1IT021.RAST1.mdl
GCF_001440325.1	set2IT056	GCF_001440325.1.gf.set2IT056.RAST1.mdl
GCF_001440325.1	set3IT082	GCF_001440325.1.gf.set3IT082.RAST1.mdl
GCF_001440325.1	set3IT079	GCF_001440325.1.gf.set3IT079.RAST1.mdl
GCF_001440325.1	set1IT033	GCF_001440325.1.gf.set1IT033.RAST1.mdl
GCF_001440325.1	set3IT078	GCF_001440325.1.gf.set3IT078.RAST1.mdl
GCF_001440325.1	set2IT057	GCF_001440325.1.gf.set2IT057.RAST1.mdl
GCF_001440325.1	set2IT082	GCF_001440325.1.gf.set2IT082.RAST1.mdl
GCF_001440325.1	set3IT071	GCF_001440325.1.gf.set3IT071.RAST1.mdl
GCF_001440325.1	set3IT072	GCF_001440325.1.gf.set3IT072.RAST1.mdl
GCF_001440325.1	set2IT081	GCF_001440325.1.gf.set2IT081.RAST1.mdl
GCF_001440325.1	set3IT074	GCF_001440325.1.gf.set3IT074.RAST1.mdl
GCF_001440325.1	set2IT069	GCF_001440325.1.gf.set2IT069.RAST1.mdl
GCF_001440325.1	set3IT076	GCF_001440325.1.gf.set3IT076.RAST1.mdl
GCF_001440325.1	set3IT077	GCF_001440325.1.gf.set3IT077.RAST1.mdl
GCF_001440325.1	set2IT064	GCF_001440325.1.gf.set2IT064.RAST1.mdl
GCF_001440325.1	set2IT065	GCF_001440325.1.gf.set2IT065.RAST1.mdl
GCF_001440325.1	set2IT066	GCF_001440325.1.gf.set2IT066.RAST1.mdl
GCF_001440325.1	set2IT067	GCF_001440325.1.gf.set2IT067.RAST1.mdl
GCF_001440325.1	set2IT061	GCF_001440325.1.gf.set2IT061.RAST1.mdl
GCF_001440325.1	set2IT062	GCF_001440325.1.gf.set2IT062.RAST1.mdl
GCF_001440325.1	set2IT063	GCF_001440325.1.gf.set2IT063.RAST1.mdl
GCF_001440325.1	set1IT007	GCF_001440325.1.gf.set1IT007.RAST1.mdl
GCF_001440325.1	set1IT006	GCF_001440325.1.gf.set1IT006.RAST1.mdl
GCF_001440325.1	set1IT005	GCF_001440325.1.gf.set1IT005.RAST1.mdl
GCF_001440325.1	set1IT004	GCF_001440325.1.gf.set1IT004.RAST1.mdl
GCF_001440325.1	set1IT025	GCF_001440325.1.gf.set1IT025.RAST1.mdl
GCF_001440325.1	set1IT002	GCF_001440325.1.gf.set1IT002.RAST1.mdl
GCF_001440325.1	set1IT027	GCF_001440325.1.gf.set1IT027.RAST1.mdl
GCF_001440325.1	set1IT026	GCF_001440325.1.gf.set1IT026.RAST1.mdl
GCF_001440325.1	set1IT029	GCF_001440325.1.gf.set1IT029.RAST1.mdl
GCF_001440325.1	set1IT028	GCF_001440325.1.gf.set1IT028.RAST1.mdl
GCF_001440325.1	set1IT022	GCF_001440325.1.gf.set1IT022.RAST1.mdl
GCF_001440325.1	set1IT009	GCF_001440325.1.gf.set1IT009.RAST1.mdl
GCF_001440325.1	set2IT049	GCF_001440325.1.gf.set2IT049.RAST1.mdl
GCF_001440325.1	set3IT073	GCF_001440325.1.gf.set3IT073.RAST1.mdl
GCF_001440325.1	set3IT089	GCF_001440325.1.gf.set3IT089.RAST1.mdl
GCF_001440325.1	set3IT085	GCF_001440325.1.gf.set3IT085.RAST1.mdl
GCF_001440325.1	set3IT084	GCF_001440325.1.gf.set3IT084.RAST1.mdl
GCF_001440325.1	set3IT087	GCF_001440325.1.gf.set3IT087.RAST1.mdl
GCF_001440325.1	set3IT086	GCF_001440325.1.gf.set3IT086.RAST1.mdl
GCF_001440325.1	set3IT081	GCF_001440325.1.gf.set3IT081.RAST1.mdl
GCF_001440325.1	set3IT080	GCF_001440325.1.gf.set3IT080.RAST1.mdl
GCF_001440325.1	set3IT095	GCF_001440325.1.gf.set3IT095.RAST1.mdl
GCF_001440325.1	set3IT075	GCF_001440325.1.gf.set3IT075.RAST1.mdl
GCF_000620485.1	set2IT010	GCF_000620485.1.gf.set2IT010.RAST1.mdl
GCF_000620485.1	set2IT013	GCF_000620485.1.gf.set2IT013.RAST1.mdl
GCF_000620485.1	set2IT012	GCF_000620485.1.gf.set2IT012.RAST1.mdl
GCF_000620485.1	set2IT015	GCF_000620485.1.gf.set2IT015.RAST1.mdl
GCF_000620485.1	set2IT017	GCF_000620485.1.gf.set2IT017.RAST1.mdl
GCF_000620485.1	set2IT016	GCF_000620485.1.gf.set2IT016.RAST1.mdl
GCF_000620485.1	set1IT091	GCF_000620485.1.gf.set1IT091.RAST1.mdl
GCF_000620485.1	set1IT094	GCF_000620485.1.gf.set1IT094.RAST1.mdl
GCF_000620485.1	set1IT095	GCF_000620485.1.gf.set1IT095.RAST1.mdl
GCF_000620485.1	set3IT096	GCF_000620485.1.gf.set3IT096.RAST1.mdl
GCF_000620485.1	set3IT092	GCF_000620485.1.gf.set3IT092.RAST1.mdl
GCF_000620485.1	set3IT090	GCF_000620485.1.gf.set3IT090.RAST1.mdl
GCF_000620485.1	set3IT091	GCF_000620485.1.gf.set3IT091.RAST1.mdl
GCF_000620485.1	set2IT008	GCF_000620485.1.gf.set2IT008.RAST1.mdl
GCF_000620485.1	set2IT009	GCF_000620485.1.gf.set2IT009.RAST1.mdl
GCF_000620485.1	set2IT003	GCF_000620485.1.gf.set2IT003.RAST1.mdl
GCF_000620485.1	set2IT006	GCF_000620485.1.gf.set2IT006.RAST1.mdl
GCF_000620485.1	set2IT007	GCF_000620485.1.gf.set2IT007.RAST1.mdl
GCF_000620485.1	set2IT004	GCF_000620485.1.gf.set2IT004.RAST1.mdl
GCF_000620485.1	set2IT005	GCF_000620485.1.gf.set2IT005.RAST1.mdl
GCF_000620485.1	set3IT089	GCF_000620485.1.gf.set3IT089.RAST1.mdl
GCF_000620485.1	set3IT088	GCF_000620485.1.gf.set3IT088.RAST1.mdl
GCF_000620485.1	set1IT089	GCF_000620485.1.gf.set1IT089.RAST1.mdl
GCF_000620485.1	set1IT088	GCF_000620485.1.gf.set1IT088.RAST1.mdl
GCF_000620485.1	set3IT086	GCF_000620485.1.gf.set3IT086.RAST1.mdl
GCF_000620485.1	set3IT083	GCF_000620485.1.gf.set3IT083.RAST1.mdl
GCF_000620485.1	set3IT082	GCF_000620485.1.gf.set3IT082.RAST1.mdl
GCF_000146165.2	set5H21	GCF_000146165.2.gf.set5H21.RAST1.mdl
GCF_000146165.2	set6H37	GCF_000146165.2.gf.set6H37.RAST1.mdl
GCF_000146165.2	set5H31	GCF_000146165.2.gf.set5H31.RAST1.mdl
GCF_000146165.2	set5H16	GCF_000146165.2.gf.set5H16.RAST1.mdl
GCF_000146165.2	set6H27	GCF_000146165.2.gf.set6H27.RAST1.mdl
GCF_000146165.2	set6H26	GCF_000146165.2.gf.set6H26.RAST1.mdl
GCF_000146165.2	set5H33	GCF_000146165.2.gf.set5H33.RAST1.mdl
GCF_000146165.2	set4H32	GCF_000146165.2.gf.set4H32.RAST1.mdl
GCF_000146165.2	set4H33	GCF_000146165.2.gf.set4H33.RAST1.mdl
GCF_000146165.2	set4H30	GCF_000146165.2.gf.set4H30.RAST1.mdl
GCF_000146165.2	set4H31	GCF_000146165.2.gf.set4H31.RAST1.mdl
GCF_000146165.2	set6H29	GCF_000146165.2.gf.set6H29.RAST1.mdl
GCF_000146165.2	set5H26	GCF_000146165.2.gf.set5H26.RAST1.mdl
GCF_000146165.2	set5H19	GCF_000146165.2.gf.set5H19.RAST1.mdl
GCF_000146165.2	set6H28	GCF_000146165.2.gf.set6H28.RAST1.mdl
GCF_000146165.2	set6H41	GCF_000146165.2.gf.set6H41.RAST1.mdl
GCF_000146165.2	set6H40	GCF_000146165.2.gf.set6H40.RAST1.mdl
GCF_000146165.2	set6H43	GCF_000146165.2.gf.set6H43.RAST1.mdl
GCF_000146165.2	set6H42	GCF_000146165.2.gf.set6H42.RAST1.mdl
GCF_000146165.2	set6H45	GCF_000146165.2.gf.set6H45.RAST1.mdl
GCF_000146165.2	set6H44	GCF_000146165.2.gf.set6H44.RAST1.mdl
GCF_000146165.2	set5H15	GCF_000146165.2.gf.set5H15.RAST1.mdl
GCF_000146165.2	set3H24	GCF_000146165.2.gf.set3H24.RAST1.mdl
GCF_000146165.2	set3H20	GCF_000146165.2.gf.set3H20.RAST1.mdl
GCF_000146165.2	set2H48	GCF_000146165.2.gf.set2H48.RAST1.mdl
GCF_000146165.2	set3H22	GCF_000146165.2.gf.set3H22.RAST1.mdl
GCF_000146165.2	set3H23	GCF_000146165.2.gf.set3H23.RAST1.mdl
GCF_000146165.2	set2H45	GCF_000146165.2.gf.set2H45.RAST1.mdl
GCF_000146165.2	set2H47	GCF_000146165.2.gf.set2H47.RAST1.mdl
GCF_000146165.2	set2H46	GCF_000146165.2.gf.set2H46.RAST1.mdl
GCF_000146165.2	set5H27	GCF_000146165.2.gf.set5H27.RAST1.mdl
GCF_000146165.2	set3H5	GCF_000146165.2.gf.set3H5.RAST1.mdl
GCF_000146165.2	set3H4	GCF_000146165.2.gf.set3H4.RAST1.mdl
GCF_000146165.2	set5H18	GCF_000146165.2.gf.set5H18.RAST1.mdl
GCF_000146165.2	set3H6	GCF_000146165.2.gf.set3H6.RAST1.mdl
GCF_000146165.2	set3H9	GCF_000146165.2.gf.set3H9.RAST1.mdl
GCF_000146165.2	set6H30	GCF_000146165.2.gf.set6H30.RAST1.mdl
GCF_000146165.2	set5H23	GCF_000146165.2.gf.set5H23.RAST1.mdl
GCF_000146165.2	set6H32	GCF_000146165.2.gf.set6H32.RAST1.mdl
GCF_000146165.2	set6H33	GCF_000146165.2.gf.set6H33.RAST1.mdl
GCF_000146165.2	set4H29	GCF_000146165.2.gf.set4H29.RAST1.mdl
GCF_000146165.2	set4H28	GCF_000146165.2.gf.set4H28.RAST1.mdl
GCF_000146165.2	set6H36	GCF_000146165.2.gf.set6H36.RAST1.mdl
GCF_000146165.2	set5H25	GCF_000146165.2.gf.set5H25.RAST1.mdl
GCF_000146165.2	set6H38	GCF_000146165.2.gf.set6H38.RAST1.mdl
GCF_000146165.2	set6H39	GCF_000146165.2.gf.set6H39.RAST1.mdl
GCF_000146165.2	set5H28	GCF_000146165.2.gf.set5H28.RAST1.mdl
GCF_000146165.2	set5H29	GCF_000146165.2.gf.set5H29.RAST1.mdl
GCF_000146165.2	set5H30	GCF_000146165.2.gf.set5H30.RAST1.mdl
GCF_000146165.2	set6H34	GCF_000146165.2.gf.set6H34.RAST1.mdl
GCF_000146165.2	set6H31	GCF_000146165.2.gf.set6H31.RAST1.mdl
GCF_000146165.2	set5H20	GCF_000146165.2.gf.set5H20.RAST1.mdl
GCF_000146165.2	set3H11	GCF_000146165.2.gf.set3H11.RAST1.mdl
GCF_000146165.2	set3H10	GCF_000146165.2.gf.set3H10.RAST1.mdl
GCF_000146165.2	set3H13	GCF_000146165.2.gf.set3H13.RAST1.mdl
GCF_000146165.2	set3H12	GCF_000146165.2.gf.set3H12.RAST1.mdl
GCF_000146165.2	set3H14	GCF_000146165.2.gf.set3H14.RAST1.mdl
GCF_000146165.2	set3H17	GCF_000146165.2.gf.set3H17.RAST1.mdl
GCF_000146165.2	set3H16	GCF_000146165.2.gf.set3H16.RAST1.mdl
GCF_000146165.2	set3H19	GCF_000146165.2.gf.set3H19.RAST1.mdl
GCF_000146165.2	set3H18	GCF_000146165.2.gf.set3H18.RAST1.mdl
GCF_000146165.2	set6H35	GCF_000146165.2.gf.set6H35.RAST1.mdl
GCF_001633105.1	set4IT092	GCF_001633105.1.gf.set4IT092.RAST1.mdl
GCF_001633105.1	set4IT073	GCF_001633105.1.gf.set4IT073.RAST1.mdl
GCF_001633105.1	set4IT090	GCF_001633105.1.gf.set4IT090.RAST1.mdl
GCF_001633105.1	set4IT072	GCF_001633105.1.gf.set4IT072.RAST1.mdl
GCF_001633105.1	set4IT075	GCF_001633105.1.gf.set4IT075.RAST1.mdl
GCF_001633105.1	set4IT077	GCF_001633105.1.gf.set4IT077.RAST1.mdl
GCF_001633105.1	set4IT071	GCF_001633105.1.gf.set4IT071.RAST1.mdl
GCF_001633105.1	set4IT070	GCF_001633105.1.gf.set4IT070.RAST1.mdl
GCF_001633105.1	set1IT078	GCF_001633105.1.gf.set1IT078.RAST1.mdl
GCF_001633105.1	set1IT079	GCF_001633105.1.gf.set1IT079.RAST1.mdl
GCF_001633105.1	set1IT076	GCF_001633105.1.gf.set1IT076.RAST1.mdl
GCF_001633105.1	set1IT077	GCF_001633105.1.gf.set1IT077.RAST1.mdl
GCF_001633105.1	set1IT074	GCF_001633105.1.gf.set1IT074.RAST1.mdl
GCF_001633105.1	set1IT075	GCF_001633105.1.gf.set1IT075.RAST1.mdl
GCF_001633105.1	set1IT072	GCF_001633105.1.gf.set1IT072.RAST1.mdl
GCF_001633105.1	set1IT073	GCF_001633105.1.gf.set1IT073.RAST1.mdl
GCF_001633105.1	set1IT070	GCF_001633105.1.gf.set1IT070.RAST1.mdl
GCF_001633105.1	set1IT071	GCF_001633105.1.gf.set1IT071.RAST1.mdl
GCF_001633105.1	set4IT078	GCF_001633105.1.gf.set4IT078.RAST1.mdl
GCF_001633105.1	set2IT011	GCF_001633105.1.gf.set2IT011.RAST1.mdl
GCF_001633105.1	set2IT010	GCF_001633105.1.gf.set2IT010.RAST1.mdl
GCF_001633105.1	set2IT013	GCF_001633105.1.gf.set2IT013.RAST1.mdl
GCF_001633105.1	set2IT012	GCF_001633105.1.gf.set2IT012.RAST1.mdl
GCF_001633105.1	set2IT015	GCF_001633105.1.gf.set2IT015.RAST1.mdl
GCF_001633105.1	set2IT014	GCF_001633105.1.gf.set2IT014.RAST1.mdl
GCF_001633105.1	set2IT017	GCF_001633105.1.gf.set2IT017.RAST1.mdl
GCF_001633105.1	set2IT016	GCF_001633105.1.gf.set2IT016.RAST1.mdl
GCF_001633105.1	set1IT090	GCF_001633105.1.gf.set1IT090.RAST1.mdl
GCF_001633105.1	set4IT080	GCF_001633105.1.gf.set4IT080.RAST1.mdl
GCF_001633105.1	set4IT081	GCF_001633105.1.gf.set4IT081.RAST1.mdl
GCF_001633105.1	set4IT083	GCF_001633105.1.gf.set4IT083.RAST1.mdl
GCF_001633105.1	set4IT084	GCF_001633105.1.gf.set4IT084.RAST1.mdl
GCF_001633105.1	set4IT086	GCF_001633105.1.gf.set4IT086.RAST1.mdl
GCF_001633105.1	set1IT068	GCF_001633105.1.gf.set1IT068.RAST1.mdl
GCF_001633105.1	set1IT065	GCF_001633105.1.gf.set1IT065.RAST1.mdl
GCF_001633105.1	set1IT064	GCF_001633105.1.gf.set1IT064.RAST1.mdl
GCF_001633105.1	set1IT067	GCF_001633105.1.gf.set1IT067.RAST1.mdl
GCF_001633105.1	set1IT066	GCF_001633105.1.gf.set1IT066.RAST1.mdl
GCF_001633105.1	set1IT061	GCF_001633105.1.gf.set1IT061.RAST1.mdl
GCF_001633105.1	set1IT063	GCF_001633105.1.gf.set1IT063.RAST1.mdl
GCF_001633105.1	set1IT062	GCF_001633105.1.gf.set1IT062.RAST1.mdl
GCF_001633105.1	set2IT020	GCF_001633105.1.gf.set2IT020.RAST1.mdl
GCF_001633105.1	set2IT021	GCF_001633105.1.gf.set2IT021.RAST1.mdl
GCF_001633105.1	set2IT008	GCF_001633105.1.gf.set2IT008.RAST1.mdl
GCF_001633105.1	set2IT009	GCF_001633105.1.gf.set2IT009.RAST1.mdl
GCF_001633105.1	set2IT002	GCF_001633105.1.gf.set2IT002.RAST1.mdl
GCF_001633105.1	set2IT006	GCF_001633105.1.gf.set2IT006.RAST1.mdl
GCF_001633105.1	set2IT007	GCF_001633105.1.gf.set2IT007.RAST1.mdl
GCF_001633105.1	set2IT004	GCF_001633105.1.gf.set2IT004.RAST1.mdl
GCF_001633105.1	set2IT005	GCF_001633105.1.gf.set2IT005.RAST1.mdl
GCF_001633105.1	set1IT089	GCF_001633105.1.gf.set1IT089.RAST1.mdl
GCF_001633105.1	set1IT088	GCF_001633105.1.gf.set1IT088.RAST1.mdl
GCF_001633105.1	set1IT087	GCF_001633105.1.gf.set1IT087.RAST1.mdl
GCF_001633105.1	set1IT086	GCF_001633105.1.gf.set1IT086.RAST1.mdl
GCF_001633105.1	set1IT085	GCF_001633105.1.gf.set1IT085.RAST1.mdl
GCF_001633105.1	set1IT084	GCF_001633105.1.gf.set1IT084.RAST1.mdl
GCF_001633105.1	set1IT083	GCF_001633105.1.gf.set1IT083.RAST1.mdl
GCF_001633105.1	set1IT082	GCF_001633105.1.gf.set1IT082.RAST1.mdl
GCF_001633105.1	set1IT081	GCF_001633105.1.gf.set1IT081.RAST1.mdl
GCF_001633105.1	set1IT080	GCF_001633105.1.gf.set1IT080.RAST1.mdl
GCF_000750555.1	set1IT078	GCF_000750555.1.gf.set1IT078.RAST1.mdl
GCF_000750555.1	set1IT075	GCF_000750555.1.gf.set1IT075.RAST1.mdl
GCF_000750555.1	set1IT053	GCF_000750555.1.gf.set1IT053.RAST1.mdl
GCF_000750555.1	set1IT018	GCF_000750555.1.gf.set1IT018.RAST1.mdl
GCF_000750555.1	set1IT019	GCF_000750555.1.gf.set1IT019.RAST1.mdl
GCF_000750555.1	set1IT056	GCF_000750555.1.gf.set1IT056.RAST1.mdl
GCF_000750555.1	set1IT057	GCF_000750555.1.gf.set1IT057.RAST1.mdl
GCF_000750555.1	set1IT051	GCF_000750555.1.gf.set1IT051.RAST1.mdl
GCF_000750555.1	set1IT052	GCF_000750555.1.gf.set1IT052.RAST1.mdl
GCF_000750555.1	set2IT096	GCF_000750555.1.gf.set2IT096.RAST1.mdl
GCF_000750555.1	set1IT010	GCF_000750555.1.gf.set1IT010.RAST1.mdl
GCF_000750555.1	set1IT011	GCF_000750555.1.gf.set1IT011.RAST1.mdl
GCF_000750555.1	set1IT012	GCF_000750555.1.gf.set1IT012.RAST1.mdl
GCF_000750555.1	set1IT013	GCF_000750555.1.gf.set1IT013.RAST1.mdl
GCF_000750555.1	set1IT014	GCF_000750555.1.gf.set1IT014.RAST1.mdl
GCF_000750555.1	set1IT059	GCF_000750555.1.gf.set1IT059.RAST1.mdl
GCF_000750555.1	set1IT016	GCF_000750555.1.gf.set1IT016.RAST1.mdl
GCF_000750555.1	set1IT017	GCF_000750555.1.gf.set1IT017.RAST1.mdl
GCF_000750555.1	set1IT032	GCF_000750555.1.gf.set1IT032.RAST1.mdl
GCF_000750555.1	set1IT048	GCF_000750555.1.gf.set1IT048.RAST1.mdl
GCF_000750555.1	set1IT036	GCF_000750555.1.gf.set1IT036.RAST1.mdl
GCF_000750555.1	set1IT037	GCF_000750555.1.gf.set1IT037.RAST1.mdl
GCF_000750555.1	set1IT035	GCF_000750555.1.gf.set1IT035.RAST1.mdl
GCF_000750555.1	set1IT058	GCF_000750555.1.gf.set1IT058.RAST1.mdl
GCF_000750555.1	set1IT038	GCF_000750555.1.gf.set1IT038.RAST1.mdl
GCF_000750555.1	set1IT039	GCF_000750555.1.gf.set1IT039.RAST1.mdl
GCF_000750555.1	set2IT008	GCF_000750555.1.gf.set2IT008.RAST1.mdl
GCF_000750555.1	set1IT054	GCF_000750555.1.gf.set1IT054.RAST1.mdl
GCF_000750555.1	set1IT015	GCF_000750555.1.gf.set1IT015.RAST1.mdl
GCF_000750555.1	set1IT090	GCF_000750555.1.gf.set1IT090.RAST1.mdl
GCF_000750555.1	set1IT079	GCF_000750555.1.gf.set1IT079.RAST1.mdl
GCF_000750555.1	set1IT093	GCF_000750555.1.gf.set1IT093.RAST1.mdl
GCF_000750555.1	set1IT094	GCF_000750555.1.gf.set1IT094.RAST1.mdl
GCF_000750555.1	set1IT095	GCF_000750555.1.gf.set1IT095.RAST1.mdl
GCF_000750555.1	set1IT073	GCF_000750555.1.gf.set1IT073.RAST1.mdl
GCF_000750555.1	set1IT071	GCF_000750555.1.gf.set1IT071.RAST1.mdl
GCF_000750555.1	set2IT009	GCF_000750555.1.gf.set2IT009.RAST1.mdl
GCF_000750555.1	set1IT096	GCF_000750555.1.gf.set1IT096.RAST1.mdl
GCF_000750555.1	set1IT020	GCF_000750555.1.gf.set1IT020.RAST1.mdl
GCF_000750555.1	set1IT076	GCF_000750555.1.gf.set1IT076.RAST1.mdl
GCF_000750555.1	set2IT005	GCF_000750555.1.gf.set2IT005.RAST1.mdl
GCF_000750555.1	set1IT088	GCF_000750555.1.gf.set1IT088.RAST1.mdl
GCF_000750555.1	set1IT055	GCF_000750555.1.gf.set1IT055.RAST1.mdl
GCF_000750555.1	set1IT023	GCF_000750555.1.gf.set1IT023.RAST1.mdl
GCF_000750555.1	set1IT043	GCF_000750555.1.gf.set1IT043.RAST1.mdl
GCF_000750555.1	set1IT042	GCF_000750555.1.gf.set1IT042.RAST1.mdl
GCF_000750555.1	set1IT041	GCF_000750555.1.gf.set1IT041.RAST1.mdl
GCF_000750555.1	set1IT031	GCF_000750555.1.gf.set1IT031.RAST1.mdl
GCF_000750555.1	set1IT047	GCF_000750555.1.gf.set1IT047.RAST1.mdl
GCF_000750555.1	set1IT046	GCF_000750555.1.gf.set1IT046.RAST1.mdl
GCF_000750555.1	set1IT045	GCF_000750555.1.gf.set1IT045.RAST1.mdl
GCF_000750555.1	set1IT044	GCF_000750555.1.gf.set1IT044.RAST1.mdl
GCF_000750555.1	set1IT065	GCF_000750555.1.gf.set1IT065.RAST1.mdl
GCF_000750555.1	set1IT025	GCF_000750555.1.gf.set1IT025.RAST1.mdl
GCF_000750555.1	set1IT066	GCF_000750555.1.gf.set1IT066.RAST1.mdl
GCF_000750555.1	set1IT061	GCF_000750555.1.gf.set1IT061.RAST1.mdl
GCF_000750555.1	set1IT060	GCF_000750555.1.gf.set1IT060.RAST1.mdl
GCF_000750555.1	set1IT077	GCF_000750555.1.gf.set1IT077.RAST1.mdl
GCF_000750555.1	set1IT062	GCF_000750555.1.gf.set1IT062.RAST1.mdl
GCF_000750555.1	set1IT007	GCF_000750555.1.gf.set1IT007.RAST1.mdl
GCF_000750555.1	set1IT006	GCF_000750555.1.gf.set1IT006.RAST1.mdl
GCF_000750555.1	set1IT005	GCF_000750555.1.gf.set1IT005.RAST1.mdl
